run_id,approach,generator,repeat,question_id,category,difficulty,knowledge_type,classification,lexical_sim,semantic_sim,latency_ms,tokens_in,tokens_out,estimated_cost,source_covered,error,judge_claude-sonnet-4-6_correctness,judge_claude-sonnet-4-6_completeness,judge_claude-sonnet-4-6_groundedness,judge_claude-sonnet-4-6_clarity,judge_claude-sonnet-4-6_average,judge_gpt-5.5_correctness,judge_gpt-5.5_completeness,judge_gpt-5.5_groundedness,judge_gpt-5.5_clarity,judge_gpt-5.5_average,judge_grok-build-0.1_correctness,judge_grok-build-0.1_completeness,judge_grok-build-0.1_groundedness,judge_grok-build-0.1_clarity,judge_grok-build-0.1_average,panel_average,crossfamily_average
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q039,ambiguous,easy,operational,correct,0.476117,,5009.64,3,145,0.002184,1,,3,2,3,3,2.75,1,0,3,3,1.75,3,2,3,3,2.75,2.4167,2.25
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q040,ambiguous,hard,mixed,partial,0.367518,,9765.892,3,537,0.008064,1,,3,2,3,3,2.75,3,1,3,3,2.5,2,1,3,3,2.25,2.5,2.375
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q041,factual,easy,factual,incorrect,0.264683,,5982.04,3,233,0.003504,1,,1,1,3,3,2.0,1,1,3,3,2.0,1,1,3,3,2.0,2.0,2.0
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q042,explanatory,medium,architectural,partial,0.432584,,4328.987,3,152,0.002289,1,,3,3,3,3,3.0,0,0,3,3,1.5,1,0,3,3,1.75,2.0833,1.625
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q043,factual,medium,relational,incorrect,0.32948,,10323.847,3,326,0.004899,1,,1,1,3,3,2.0,1,1,3,3,2.0,3,2,3,3,2.75,2.25,2.375
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q044,impact,hard,architectural,partial,0.332645,,8271.177,3,328,0.004929,1,,1,1,2,3,1.75,1,1,3,3,2.0,2,1,3,3,2.25,2.0,2.125
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q045,factual,easy,operational,partial,0.408541,,5393.93,3,235,0.003534,1,,2,2,3,3,2.5,1,1,3,3,2.0,1,1,3,3,2.0,2.1667,2.0
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q046,relational,hard,architectural,partial,0.413926,,8104.41,3,323,0.004854,1,,2,1,3,3,2.25,1,0,3,3,1.75,1,0,3,3,1.75,1.9167,1.75
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q047,factual,easy,factual,partial,0.46595,,70962.587,3,148,0.002229,1,,3,3,3,3,3.0,1,0,3,3,1.75,3,2,3,3,2.75,2.5,2.25
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q048,explanatory,medium,operational,partial,0.365254,,6973.987,3,368,0.005529,1,,2,2,3,3,2.5,1,1,3,3,2.0,3,2,3,3,2.75,2.4167,2.375
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q049,discovery,hard,mixed,partial,0.313193,,12546.29,3,576,0.008649,1,,2,2,3,3,2.5,1,1,3,3,2.0,2,1,3,3,2.25,2.25,2.125
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q050,explanatory,easy,operational,correct,0.3375,,10424.331,3,303,0.004554,1,,3,3,3,3,3.0,3,2,3,3,2.75,3,2,3,3,2.75,2.8333,2.75
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q051,explanatory,medium,architectural,partial,0.483155,,4499.741,3,173,0.002604,1,,3,3,3,3,3.0,1,0,3,3,1.75,3,3,3,3,3.0,2.5833,2.375
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q052,factual,easy,factual,partial,0.440179,,5662.685,3,279,0.004194,1,,3,3,3,3,3.0,3,3,3,3,3.0,3,3,3,3,3.0,3.0,3.0
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q053,impact,hard,architectural,partial,0.405164,,9567.561,3,355,0.005334,1,,2,2,3,3,2.5,1,1,3,3,2.0,3,2,3,3,2.75,2.4167,2.375
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q054,relational,medium,relational,partial,0.409499,,5831.602,3,293,0.004404,1,,2,2,3,3,2.5,1,1,3,3,2.0,2,2,3,3,2.5,2.3333,2.25
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q055,explanatory,hard,architectural,partial,0.41334,,7821.445,3,343,0.005154,1,,3,3,3,3,3.0,3,3,3,3,3.0,3,3,3,3,3.0,3.0,3.0
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q056,factual,easy,factual,partial,0.403186,,7302.678,3,307,0.004614,1,,3,2,3,3,2.75,3,2,2,3,2.5,2,2,3,3,2.5,2.5833,2.5
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q057,impact,hard,architectural,partial,0.323407,,31256.533,3,583,0.008754,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,1,3,3,2.25,2.3333,2.25
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q058,factual,easy,factual,incorrect,0.370562,,6909.505,3,295,0.004434,1,,3,3,3,3,3.0,2,2,3,3,2.5,3,2,3,3,2.75,2.75,2.625
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q059,relational,hard,mixed,incorrect,0.289395,,13032.219,3,658,0.009879,1,,2,1,3,3,2.25,1,1,3,3,2.0,1,1,3,3,2.0,2.0833,2.0
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q060,impact,easy,factual,correct,0.532508,,3229.228,3,79,0.001194,1,,3,2,3,3,2.75,3,2,3,3,2.75,3,2,3,3,2.75,2.75,2.75
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q061,relational,medium,relational,error,0.0,,300000.0,0,0,0.0,0,timeout after 300.0s,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q062,explanatory,hard,mixed,partial,0.476648,,5561.637,3,192,0.002889,1,,2,1,3,3,2.25,1,0,3,3,1.75,3,2,3,3,2.75,2.25,2.25
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q063,relational,medium,relational,partial,0.528548,,5359.22,3,144,0.002169,1,,2,1,3,3,2.25,1,0,3,3,1.75,3,2,3,3,2.75,2.25,2.25
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q064,discovery,hard,architectural,correct,0.509994,,6345.427,3,207,0.003114,1,,2,2,3,3,2.5,1,1,3,3,2.0,3,2,3,3,2.75,2.4167,2.375
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q065,explanatory,medium,architectural,partial,0.395716,,6846.801,3,302,0.004539,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,1,3,3,2.25,2.3333,2.25
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q066,discovery,medium,mixed,correct,0.515406,,4436.452,3,133,0.002004,1,,2,1,3,3,2.25,1,0,3,3,1.75,2,1,3,3,2.25,2.0833,2.0
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q067,explanatory,hard,mixed,partial,0.480916,,5351.683,3,162,0.002439,1,,3,3,3,3,3.0,2,0,3,3,2.0,3,3,3,3,3.0,2.6667,2.5
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q068,impact,hard,mixed,correct,0.540305,,5302.438,3,161,0.002424,1,,3,2,3,3,2.75,1,0,3,3,1.75,3,1,3,3,2.5,2.3333,2.125
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q069,relational,easy,relational,partial,0.470085,,6187.601,3,196,0.002949,1,,2,2,3,3,2.5,1,1,2,3,1.75,2,2,3,3,2.5,2.25,2.125
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q070,impact,hard,mixed,partial,0.338739,,12409.578,3,526,0.007899,1,,2,1,3,3,2.25,1,1,2,3,1.75,2,1,3,3,2.25,2.0833,2.0
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q071,relational,medium,relational,partial,0.421157,,7840.681,3,315,0.004734,1,,1,1,2,3,1.75,1,0,3,3,1.75,2,1,3,3,2.25,1.9167,2.0
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q072,ambiguous,medium,architectural,partial,0.385082,,10592.452,3,367,0.005514,1,,1,1,2,3,1.75,1,1,3,3,2.0,1,1,3,3,2.0,1.9167,2.0
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q073,discovery,easy,factual,partial,0.465504,,5265.434,3,213,0.003204,1,,3,3,3,3,3.0,3,2,3,3,2.75,3,2,3,3,2.75,2.8333,2.75
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q074,ambiguous,hard,architectural,correct,0.561779,,5102.336,3,127,0.001914,1,,2,1,3,3,2.25,1,0,3,3,1.75,3,2,3,3,2.75,2.25,2.25
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q075,discovery,medium,mixed,correct,0.535714,,3631.677,3,107,0.001614,1,,3,3,3,3,3.0,1,0,3,3,1.75,3,3,3,3,3.0,2.5833,2.375
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q076,discovery,hard,architectural,partial,0.32909,,12754.463,3,589,0.008844,1,,3,3,3,3,3.0,2,2,3,3,2.5,2,3,3,3,2.75,2.75,2.625
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q077,explanatory,medium,relational,correct,0.517647,,3556.424,3,108,0.001629,1,,3,3,3,3,3.0,1,0,3,3,1.75,3,2,3,3,2.75,2.5,2.25
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q078,ambiguous,medium,architectural,partial,0.413899,,6901.332,3,313,0.004704,1,,2,1,3,3,2.25,1,1,3,3,2.0,2,1,3,3,2.25,2.1667,2.125
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q079,impact,hard,operational,partial,0.35827,,11904.712,3,511,0.007674,1,,2,2,3,3,2.5,3,2,3,3,2.75,3,2,3,3,2.75,2.6667,2.75
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q080,ambiguous,easy,architectural,partial,0.419306,,7759.488,3,320,0.004809,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,1,3,3,2.25,2.3333,2.25
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q081,relational,hard,architectural,incorrect,0.329472,,6838.716,3,259,0.003894,1,,2,1,3,3,2.25,1,0,3,3,1.75,3,1,3,3,2.5,2.1667,2.125
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q082,discovery,hard,mixed,partial,0.325893,,8357.002,3,306,0.004599,1,,2,1,3,3,2.25,1,1,3,3,2.0,2,1,3,3,2.25,2.1667,2.125
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q083,impact,hard,operational,partial,0.339759,,7059.737,3,280,0.004209,1,,1,1,2,3,1.75,1,0,3,3,1.75,2,1,3,3,2.25,1.9167,2.0
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q084,factual,medium,factual,partial,0.414687,,6378.467,3,129,0.001944,1,,3,2,3,3,2.75,2,2,3,3,2.5,3,2,3,3,2.75,2.6667,2.625
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q085,explanatory,easy,architectural,partial,0.358376,,8110.094,3,367,0.005514,1,,3,3,3,3,3.0,3,2,3,3,2.75,3,3,3,3,3.0,2.9167,2.875
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q086,factual,easy,factual,incorrect,0.348739,,6549.108,3,307,0.004614,1,,3,3,3,3,3.0,3,2,3,3,2.75,3,3,3,3,3.0,2.9167,2.875
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q087,impact,hard,architectural,partial,0.356394,,8472.379,3,326,0.004899,1,,1,1,3,3,2.0,1,0,3,3,1.75,2,1,3,3,2.25,2.0,2.0
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q088,explanatory,medium,mixed,partial,0.32709,,9614.114,3,419,0.006294,1,,3,3,3,3,3.0,3,2,2,3,2.5,3,2,3,3,2.75,2.75,2.625
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q089,factual,easy,factual,correct,0.436183,,3646.751,3,140,0.002109,1,,1,1,3,3,2.0,1,1,3,3,2.0,0,1,3,3,1.75,1.9167,1.875
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q090,explanatory,medium,architectural,incorrect,0.288043,,10231.755,3,529,0.007944,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,1,3,3,2.25,2.3333,2.25
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q091,explanatory,easy,architectural,partial,0.345404,,6928.961,3,370,0.005559,1,,2,2,3,3,2.5,3,1,3,3,2.5,3,2,3,3,2.75,2.5833,2.625
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q092,explanatory,medium,architectural,partial,0.399768,,6327.387,3,316,0.004749,1,,2,3,3,3,2.75,3,2,3,3,2.75,3,3,3,3,3.0,2.8333,2.875
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q093,factual,easy,factual,partial,0.508368,,3239.096,3,137,0.002064,1,,3,3,3,3,3.0,2,2,3,3,2.5,3,3,3,3,3.0,2.8333,2.75
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q094,discovery,medium,mixed,partial,0.33394,,7494.343,3,252,0.003789,1,,0,0,2,3,1.25,1,1,3,3,2.0,3,2,3,3,2.75,2.0,2.375
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q095,impact,medium,operational,partial,0.416244,,7443.714,508,262,0.005454,1,,1,1,2,3,1.75,1,0,2,3,1.5,1,1,3,3,2.0,1.75,1.75
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q096,relational,medium,architectural,partial,0.369415,,9251.152,3,371,0.005574,1,,2,1,3,3,2.25,1,1,3,3,2.0,2,1,3,3,2.25,2.1667,2.125
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q097,discovery,hard,architectural,partial,0.481117,,4523.547,3,149,0.002244,1,,2,1,3,3,2.25,1,0,3,3,1.75,3,2,3,3,2.75,2.25,2.25
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q098,factual,easy,factual,correct,0.423841,,4454.005,3,253,0.003804,1,,3,3,3,3,3.0,3,2,3,3,2.75,3,2,3,3,2.75,2.8333,2.75
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q099,ambiguous,hard,mixed,partial,0.418509,,7667.116,737,307,0.006816,1,,2,2,3,3,2.5,2,1,3,3,2.25,3,2,3,3,2.75,2.5,2.5
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q100,impact,hard,mixed,partial,0.371594,,9051.842,3,366,0.005499,1,,2,2,3,3,2.5,2,1,2,3,2.0,2,1,3,3,2.25,2.25,2.125
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q101,ambiguous,medium,operational,correct,0.469461,,6855.054,3,260,0.003909,1,,3,3,3,3,3.0,3,3,3,3,3.0,3,3,3,3,3.0,3.0,3.0
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q102,factual,easy,factual,incorrect,0.366385,,6677.92,3,267,0.004014,1,,2,2,3,3,2.5,1,1,3,3,2.0,3,2,3,3,2.75,2.4167,2.375
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q103,relational,hard,architectural,partial,0.376528,,9185.54,3,354,0.005319,1,,2,1,3,3,2.25,1,1,3,3,2.0,3,1,3,3,2.5,2.25,2.25
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q104,ambiguous,hard,operational,partial,0.349663,,9295.397,3,429,0.006444,1,,2,1,3,3,2.25,2,1,3,3,2.25,2,2,3,3,2.5,2.3333,2.375
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q105,discovery,hard,architectural,incorrect,0.289455,,11335.719,3,534,0.008019,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,1,3,3,2.25,2.3333,2.25
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q106,factual,easy,factual,incorrect,0.354839,,5508.924,3,305,0.004584,1,,3,3,3,3,3.0,3,3,3,3,3.0,3,3,3,3,3.0,3.0,3.0
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q107,impact,hard,operational,partial,0.39478,,7366.075,3,296,0.004449,1,,2,1,3,3,2.25,1,0,3,3,1.75,3,1,3,3,2.5,2.1667,2.125
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q108,factual,easy,factual,incorrect,0.357942,,6090.792,3,273,0.004104,1,,2,2,3,3,2.5,1,0,3,3,1.75,2,1,3,3,2.25,2.1667,2.0
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q109,ambiguous,hard,mixed,correct,0.298865,,13115.281,3,574,0.008619,1,,2,2,2,3,2.25,2,1,2,3,2.0,2,2,3,3,2.5,2.25,2.25
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q110,explanatory,medium,architectural,correct,0.537072,,6193.576,3,249,0.003744,1,,3,3,3,3,3.0,3,3,3,3,3.0,3,3,3,3,3.0,3.0,3.0
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q111,relational,medium,relational,partial,0.403796,,9400.405,3,397,0.005964,1,,1,1,2,3,1.75,1,1,3,3,2.0,1,2,3,3,2.25,2.0,2.125
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q112,relational,medium,relational,correct,0.352657,,8849.928,3,411,0.006174,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,2,3,3,2.5,2.4167,2.375
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q113,discovery,hard,architectural,partial,0.403261,,7883.986,939,272,0.006897,1,,2,1,3,3,2.25,1,0,3,3,1.75,3,2,3,3,2.75,2.25,2.25
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q114,impact,medium,operational,correct,0.504095,,4605.065,3,110,0.001659,1,,2,1,3,3,2.25,1,0,3,3,1.75,3,3,3,3,3.0,2.3333,2.375
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q115,relational,easy,relational,partial,0.382011,,8705.103,3,342,0.005139,1,,3,2,3,3,2.75,2,1,3,3,2.25,3,2,3,3,2.75,2.5833,2.5
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q116,factual,easy,factual,partial,0.409509,,4576.865,3,220,0.003309,1,,3,2,3,3,2.75,3,2,3,3,2.75,3,2,3,3,2.75,2.75,2.75
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q117,ambiguous,hard,mixed,partial,0.347065,,12142.862,3,490,0.007359,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,1,3,3,2.25,2.3333,2.25
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q118,factual,easy,factual,partial,0.475177,,2823.433,3,67,0.001014,1,,2,2,3,3,2.5,2,2,3,3,2.5,2,2,3,3,2.5,2.5,2.5
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q119,discovery,hard,architectural,partial,0.387528,,11929.839,3,397,0.005964,1,,2,1,3,3,2.25,2,1,2,3,2.0,2,1,3,3,2.25,2.1667,2.125
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,claude-sonnet-4-6,3,Q120,impact,hard,operational,partial,0.424342,,9852.865,515,365,0.00702,1,,1,1,2,3,1.75,1,0,2,3,1.5,1,1,2,3,1.75,1.6667,1.625
unstructured__gpt-5-5__r1__20260620T180853-dd6866,unstructured,gpt-5.5,1,Q001,factual,easy,factual,correct,0.4334,,3934.098,2457,96,0.013725,1,,1,2,3,3,2.25,0,1,3,3,1.75,2,2,3,3,2.5,2.1667,2.375
unstructured__gpt-5-5__r1__20260620T180853-dd6866,unstructured,gpt-5.5,1,Q002,factual,easy,factual,partial,0.556291,,2399.514,2391,93,0.01335,1,,3,2,3,3,2.75,3,2,3,3,2.75,3,2,3,3,2.75,2.75,2.75
unstructured__gpt-5-5__r1__20260620T180853-dd6866,unstructured,gpt-5.5,1,Q003,factual,easy,factual,correct,0.531183,,4362.645,1961,139,0.01189,1,,3,3,3,3,3.0,3,3,3,3,3.0,3,3,3,3,3.0,3.0,3.0
unstructured__gpt-5-5__r1__20260620T180853-dd6866,unstructured,gpt-5.5,1,Q004,factual,easy,factual,partial,0.561753,,3609.125,2467,112,0.014015,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,1,3,3,2.25,2.3333,2.375
unstructured__gpt-5-5__r1__20260620T180853-dd6866,unstructured,gpt-5.5,1,Q005,factual,easy,factual,partial,0.506369,,2827.392,2387,101,0.01345,1,,2,2,3,3,2.5,1,0,3,3,1.75,3,2,3,3,2.75,2.3333,2.625
unstructured__gpt-5-5__r1__20260620T180853-dd6866,unstructured,gpt-5.5,1,Q006,factual,easy,factual,partial,0.433298,,5609.851,2354,218,0.01504,1,,2,1,3,3,2.25,1,1,3,3,2.0,2,1,3,3,2.25,2.1667,2.25
unstructured__gpt-5-5__r1__20260620T180853-dd6866,unstructured,gpt-5.5,1,Q007,factual,medium,factual,partial,0.473731,,8430.027,2123,264,0.014575,1,,3,3,3,3,3.0,3,2,3,3,2.75,3,2,3,3,2.75,2.8333,2.875
unstructured__gpt-5-5__r1__20260620T180853-dd6866,unstructured,gpt-5.5,1,Q008,relational,medium,relational,correct,0.453755,,4618.818,2462,259,0.016195,1,,2,1,3,3,2.25,1,1,3,3,2.0,3,2,3,3,2.75,2.3333,2.5
unstructured__gpt-5-5__r1__20260620T180853-dd6866,unstructured,gpt-5.5,1,Q009,relational,easy,relational,correct,0.487572,,3008.264,2169,130,0.012795,1,,3,2,3,3,2.75,3,2,3,3,2.75,3,2,3,3,2.75,2.75,2.75
unstructured__gpt-5-5__r1__20260620T180853-dd6866,unstructured,gpt-5.5,1,Q010,relational,hard,relational,partial,0.449704,,3798.341,725,123,0.00547,1,,2,1,3,3,2.25,1,1,3,3,2.0,3,2,3,3,2.75,2.3333,2.5
unstructured__gpt-5-5__r1__20260620T180853-dd6866,unstructured,gpt-5.5,1,Q011,relational,medium,relational,partial,0.475081,,6899.41,2365,263,0.01577,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,2,3,3,2.5,2.4167,2.5
unstructured__gpt-5-5__r1__20260620T180853-dd6866,unstructured,gpt-5.5,1,Q012,relational,easy,relational,partial,0.490534,,6210.818,2259,278,0.015465,1,,2,1,3,3,2.25,1,1,3,3,2.0,2,1,3,3,2.25,2.1667,2.25
unstructured__gpt-5-5__r1__20260620T180853-dd6866,unstructured,gpt-5.5,1,Q013,relational,easy,relational,partial,0.466144,,4154.577,2403,265,0.01599,1,,2,2,3,3,2.5,2,1,3,3,2.25,3,1,3,3,2.5,2.4167,2.5
unstructured__gpt-5-5__r1__20260620T180853-dd6866,unstructured,gpt-5.5,1,Q014,relational,hard,architectural,partial,0.448537,,7140.693,2143,355,0.01604,1,,3,2,3,3,2.75,2,2,3,3,2.5,2,2,3,3,2.5,2.5833,2.625
unstructured__gpt-5-5__r1__20260620T180853-dd6866,unstructured,gpt-5.5,1,Q015,explanatory,hard,architectural,correct,0.525593,,4462.363,2492,269,0.016495,1,,2,2,3,3,2.5,2,1,3,3,2.25,3,2,3,3,2.75,2.5,2.625
unstructured__gpt-5-5__r1__20260620T180853-dd6866,unstructured,gpt-5.5,1,Q016,explanatory,hard,architectural,correct,0.489736,,4733.799,2138,218,0.01396,1,,3,2,3,3,2.75,3,2,3,3,2.75,3,2,3,3,2.75,2.75,2.75
unstructured__gpt-5-5__r1__20260620T180853-dd6866,unstructured,gpt-5.5,1,Q017,explanatory,medium,architectural,correct,0.549307,,3131.292,975,127,0.00678,1,,3,2,3,3,2.75,3,2,3,3,2.75,3,2,3,3,2.75,2.75,2.75
unstructured__gpt-5-5__r1__20260620T180853-dd6866,unstructured,gpt-5.5,1,Q018,explanatory,medium,architectural,correct,0.444581,,5632.376,1668,279,0.012525,1,,2,2,3,3,2.5,3,2,3,3,2.75,3,2,3,3,2.75,2.6667,2.625
unstructured__gpt-5-5__r1__20260620T180853-dd6866,unstructured,gpt-5.5,1,Q019,explanatory,medium,operational,correct,0.549481,,7357.307,1931,233,0.01315,1,,3,2,3,3,2.75,2,2,3,3,2.5,3,2,3,3,2.75,2.6667,2.75
unstructured__gpt-5-5__r1__20260620T180853-dd6866,unstructured,gpt-5.5,1,Q020,explanatory,hard,mixed,partial,0.430052,,16067.816,2389,435,0.01847,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,2,3,3,2.5,2.4167,2.5
